Name	TCGA-A6-3807	TCGA-A6-3808	TCGA-A6-3810	TCGA-AA-3518	TCGA-AA-3525	TCGA-AA-3526	TCGA-AA-3529	TCGA-AA-3531	TCGA-AA-3534	TCGA-AA-3552	TCGA-AA-3554	TCGA-AA-3561	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3684	TCGA-AA-3710	TCGA-AA-3715	TCGA-AA-3818	TCGA-AA-3848	TCGA-AA-3864	TCGA-AA-3986	TCGA-AA-3989	TCGA-AA-A00J	TCGA-AA-A00O	TCGA-AA-A00U	TCGA-AA-A010	TCGA-AA-A01D	TCGA-AA-A01F	TCGA-AA-A01P	TCGA-AA-A01R	TCGA-AA-A01S	TCGA-AA-A01T	TCGA-AA-A01V	TCGA-AA-A01X	TCGA-AA-A01Z	TCGA-AA-A022	TCGA-AA-A024	TCGA-AA-A029	TCGA-AA-A02E	TCGA-AA-A02H	TCGA-AA-A02J	TCGA-AA-A02O	TCGA-AA-A02R	TCGA-AA-A02Y	TCGA-AA-A03F	TCGA-AA-A03J
hsa-mir-181b-1	6.387706526	6.137951591	6.76317567	6.344744077	4.083082711	6.716801302	7.272911812	5.635570677	6.638792804	6.437677845	5.623080907	7.641336192	5.479727114	5.626055253	6.683829308	5.974687592	5.896323999	7.118410967	5.903585638	7.062248603	5.389852604	5.612656488	6.712065113	5.474459958	6.607334782	7.871983588	6.296378754	6.778431798	5.806128187	6.728504492	5.687581807	5.971441769	5.896110009	7.060456965	8.863226031	4.83785133	5.96929513	6.134214572	5.288178952	6.502416121	5.859641253	6.210591749	6.284680358	5.550412134	5.262718669	6.031871105	7.078827202
hsa-mir-181b-2	5.679430751	5.71817246	6.096836763	5.844072528	3.965269532	6.415170323	6.514574823	5.530886055	6.938084078	5.661235713	5.197276386	7.276220216	5.399165487	6.28397167	6.35624021	5.844441496	5.135914701	6.416214287	5.579303114	6.561971645	4.926816351	5.476658599	6.608403117	5.174957671	6.152161592	6.810014319	6.037010869	6.726985571	5.300141117	6.625296005	4.99668765	5.732794455	5.692053447	6.92586709	8.472869588	5.018136649	5.643394569	5.865117119	5.149974316	6.337134684	5.675160925	5.933016343	6.254700382	5.068186507	4.933829855	5.657431731	6.661594176
hsa-mir-181c	5.721671258	6.084958101	6.890774727	5.070896672	5.741386921	5.919696612	5.848242895	6.401035597	7.408717218	5.416640885	5.277552357	5.402333861	5.628493514	5.626055253	5.071730068	5.202780387	5.540657845	6.071500784	6.80442956	6.873089627	5.555949347	7.065106865	6.718402002	4.191027542	7.000531445	5.125339694	5.292119835	6.283792513	5.982657142	5.733439707	5.622804168	5.530511214	6.074848601	6.366756776	6.896005449	5.48466728	6.381002975	6.064851861	5.220730936	5.956811244	7.173131412	5.960576555	6.203306339	5.504132209	4.759537288	5.126831734	6.106485408
hsa-mir-181d	3.106577973	2.79207592	4.069065821	1.810895893	2.49866855	2.57561391	3.296062356	4.3727737	5.003665016	3.152485071	2.378153124	2.120368531	3.713431773	2.84868663	0.858667753	1.665151695	0.858667753	2.878315523	3.424008898	4.223873051	1.831074215	3.510082367	3.787339472	2.36945755	5.266386503	3.992584004	3.800394571	4.451302848	3.763354843	2.680617367	2.961395331	2.992269564	4.341968034	3.948291812	5.129998416	3.257757729	3.727484967	3.389462598	2.915361039	3.549156066	5.599408554	4.028454227	4.583844219	3.191749608	1.85148561	3.576524315	4.292219578
hsa-mir-182	12.94626893	11.94748368	12.278069	13.56645152	13.88285223	13.35642923	12.52132167	13.28269246	14.88319453	12.98797057	13.09594194	12.80196583	13.60701582	12.01755337	13.20106261	13.0364024	12.99719957	13.92801003	13.45683914	13.14327224	13.8537244	14.39651813	14.20796643	14.91841965	15.21994139	14.43113436	14.35538309	14.72256084	14.97544613	12.82184712	13.37225953	14.17186786	15.12273996	15.19024676	14.61259531	15.12497053	14.3851125	14.90066086	14.34982424	12.73587531	14.77663036	13.49606186	14.61490242	13.39554902	14.22320966	14.59946085	13.38102466
hsa-mir-183	12.0782774	11.37041337	11.41976387	12.47720086	13.59545255	12.87027241	13.43887138	12.94267888	14.54059103	12.2340057	12.1603731	12.18553747	13.50153147	11.31241276	13.03868563	11.88682378	11.75800966	13.34200138	12.49458957	12.31901707	12.95069987	13.83334821	13.10110197	14.16782061	13.51376228	14.26069708	14.2743505	14.10255049	13.82183647	11.44129342	13.02554839	14.247675	14.02485415	14.92668255	13.63833316	14.41837128	12.06791647	13.85179766	13.44404702	11.68559709	13.04569084	13.47382014	13.5867851	12.37513773	13.43705656	13.54823782	12.31746907
hsa-mir-185	4.828232216	4.767911802	5.056872689	5.362386495	5.50851736	6.23685032	6.233704817	5.733170385	5.254085254	5.212455335	5.623080907	5.0602412	6.053872331	5.347029058	5.802722677	5.50827455	6.260078005	5.720575375	5.285618348	5.372421538	6.37254489	5.480614668	5.130803764	7.454819927	5.158350722	5.822814846	6.329899141	6.814087369	6.89299484	5.569051545	6.430231171	6.633302222	6.389420952	6.015499643	5.599791978	5.602381634	5.171883332	6.575619294	6.041039563	6.195040264	6.238247219	5.960576555	5.633287777	5.19012935	6.400519383	5.262740089	6.382893616
hsa-mir-186	8.865519028	6.656778961	7.298392413	8.687937688	8.140020403	8.504505163	8.302238546	7.53462219	8.89687879	8.76504485	9.083833878	9.082862395	8.461112555	8.321283147	8.57299434	8.811883871	9.130812246	8.658054706	7.876887537	7.905439705	9.320181734	9.158962248	9.027096194	10.17787467	8.335973144	9.132118648	9.019370018	9.571355901	8.214068862	8.069854063	8.608154094	9.620529581	9.244428071	8.822677792	8.370269845	9.178938875	8.321108695	8.678930669	8.324064325	8.671794941	8.667346588	9.378502721	7.993585775	7.751716509	8.596525146	8.541563667	8.448755349
hsa-mir-188	3.106577973	2.95844646	3.722158545	1.172680161	1.219734798	3.077562613	2.782731458	3.655179267	1.233498504	2.730540404	3.972277061	2.944127545	3.95801848	4.098364981	3.940894493	2.909659834	2.555860073	2.469311388	4.181816405	4.71509588	1.188407255	2.617155053	2.332930729	2.526774958	1.917235818	4.110542233	3.355803525	4.034092785	2.929936964	2.06457904	1.326891076	4.331449484	2.401736672	3.246738243	3.40973782	4.930808335	1.984017263	1.796118437	2.667736837	2.943198767	2.994577733	6.878453033	2.890138275	1.172680161	3.277348036	2.329654353	3.524656358
hsa-mir-18a	5.952029851	3.683978678	5.484343659	4.772957907	3.965269532	4.543842843	4.85485916	4.849818261	4.583350952	3.744321829	3.52315669	5.512247907	4.349659534	3.989889595	6.261238862	3.104360984	5.590214768	4.993538463	4.419092463	6.11305009	5.299035288	5.440557097	4.825017783	6.615334881	4.353246355	7.190922092	5.522189112	6.618239111	6.508468142	5.257104556	5.902941782	7.05731712	5.406528575	5.768202484	5.459532538	6.573108935	4.466874726	3.550367064	4.942336163	5.632917776	5.953903158	6.849262054	5.927387843	4.047418334	4.561257269	5.053753888	6.072230594
hsa-mir-190a	2.71877566	2.603988034	2.197679225	1.810895893	2.111898339	2.239072619	2.435936567	2.163353167	3.187164387	3.152485071	3.972277061	2.44997491	0.93172768	1.799658053	1.852198243	3.104360984	2.742770055	0.93172768	2.370547367	3.100917618	3.315141155	3.256857286	2.518674618	3.395836189	2.160673051	2.341569098	2.40894903	4.298575915	2.929936964	1.690722365	3.216824843	3.621234657	3.14644571	2.795875187	2.07354092	2.937651168	3.727484967	3.600246795	2.915361039	4.054212666	3.071353035	3.803431335	2.782191306	2.627188443	2.418961698	2.75545186	2.548481508
hsa-mir-191	9.719455221	7.965223233	8.7068648	9.806253782	8.929045874	9.691826443	9.054764317	9.391013419	8.939196688	9.413532075	9.089404645	9.675823285	9.929635604	9.455304772	9.797458831	9.129678573	10.2890267	9.824550954	9.063221788	9.99321966	10.22505546	9.84221158	9.671679617	9.65661679	10.2674817	11.10020042	10.99568977	10.06573803	9.648852644	9.048208163	10.02087905	10.87409603	10.55606022	10.26123659	10.07500348	10.88420694	9.063877726	10.05627999	9.422805768	10.01355588	9.866771466	10.52547372	9.991607942	8.671927392	9.879394751	10.02306435	10.23343408
hsa-mir-192	16.77741232	14.15517866	15.63230006	17.10835562	17.80341957	17.45303715	17.70727669	18.19394221	17.05963028	17.90761991	16.85699293	17.85631631	18.1182924	17.57883129	17.16822897	17.41882731	16.87850746	15.73334132	15.97659	17.9293163	17.10604511	16.6081987	17.06566845	14.26385924	15.95111181	15.00219135	16.02218665	16.83760456	15.96076145	14.11742453	14.17332604	17.23787807	16.60342648	16.79036345	16.22144522	17.19845082	16.24967836	15.57010701	16.27676764	16.39926117	16.94017953	16.56699621	15.96697505	15.20300638	16.88136999	17.08267349	16.03452981
hsa-mir-193a	5.396166409	6.704404368	7.251611303	4.958991854	5.465770776	6.573854421	5.238772494	5.378328639	5.120357166	7.555737938	5.99956309	6.711350988	6.423295655	6.847287332	6.423598726	6.509632683	5.565649083	7.28718185	6.730793401	7.089268284	6.579643379	4.516427719	5.116480166	5.603721434	7.406859477	7.378977918	6.984488618	5.592354445	6.876830966	6.436726448	5.769661841	5.530511214	7.056388439	6.034314994	7.022470296	6.233228188	6.540029533	6.255912447	6.417501619	6.238304875	6.170060508	6.591668677	5.9400021	6.228326167	7.330928097	6.044500001	6.804077069
hsa-mir-193b	6.269289543	4.094705207	4.745739498	1.172680161	3.540065717	4.689647602	3.497317921	3.782234718	4.105710005	4.068990438	4.153386407	2.944127545	3.95801848	4.544262498	4.363083027	4.282254155	4.881063192	5.617669219	4.509938825	5.281632048	4.031052304	4.531761159	4.547424966	4.143219684	6.109280816	6.738523747	5.018268737	5.062352469	5.643674658	5.064702331	5.246448943	5.262854283	4.290253789	3.866658377	5.923406883	5.21580011	5.78270512	5.266967597	5.075567671	5.423954258	5.390553681	5.987620108	5.201956667	4.047418334	4.131084683	5.002894297	6.156389295
hsa-mir-194-1	12.47053152	10.05574315	11.96250387	13.19817194	13.41710415	12.8400859	13.44373445	13.42504418	13.00326186	13.58886912	11.68233147	12.7881468	13.07412195	13.28175141	12.86505687	12.78886827	12.36979939	11.36493255	12.06710671	13.62571511	13.0055811	13.08198368	13.31894964	13.74958567	13.90164771	12.21051552	12.43915677	13.72983703	13.04537385	11.18320941	11.02906488	13.90917534	13.42939027	13.42733861	13.27574354	13.71663186	13.58083714	13.9045517	13.33198446	13.37162491	14.27160222	13.29964607	12.47995217	11.89807212	13.60614992	13.88406944	12.79114745
hsa-mir-194-2	12.73867529	10.32504089	12.04589665	13.3761868	13.54155728	13.08627305	13.63220448	13.56871869	13.19539514	13.70985082	11.99881641	12.98250105	13.25524678	13.36401579	12.99990157	12.88973256	12.60231577	11.53518286	12.18265396	13.68185053	13.25358719	13.29376375	13.45221521	13.97530005	14.01965774	12.57453091	12.69664437	13.92371529	13.19892958	11.39889582	11.24666381	14.11509167	13.63172148	13.63593541	13.46451376	13.9492441	13.70066645	14.03584369	13.53731198	13.54370557	14.39435184	13.48602141	12.68646835	12.04193325	13.85104312	14.03576653	13.01925822
hsa-mir-195	5.210880577	5.933317193	4.129454152	2.36945755	3.268846362	4.097952132	5.181469898	4.3727737	3.85933848	4.867165593	5.021937604	3.604091018	3.713431773	4.690069119	4.893143314	5.244696513	4.469068304	4.566143566	5.607006107	5.080875927	4.864840348	4.598813417	4.166777055	2.36945755	5.785321654	6.046503567	3.519700784	3.984883237	5.736174465	5.519855589	3.938459507	4.613573554	5.08095538	3.589742398	5.795874564	4.391278858	3.772759486	5.06863384	5.414293835	6.51654356	5.637781879	5.274543761	3.673322137	3.762949158	4.613440008	4.809281334	5.926448055
hsa-mir-196a-1	7.579951474	5.192097167	6.525445027	7.052041651	6.976474125	7.363881848	7.489059379	7.479432181	6.648542106	7.906954229	7.269153279	8.332765157	8.063865161	7.566698516	8.183711829	7.337075849	6.165160276	5.322830507	5.141512739	8.187614283	5.389852604	7.20079153	6.862691482	7.266839076	5.213379635	7.62677421	9.561102296	6.52664579	7.344711557	4.541132618	7.267951983	8.435684502	7.196422447	7.731014105	8.344862572	8.005607113	7.397833177	8.023680612	7.100531928	7.560701215	4.424542088	7.759156879	6.876644328	7.819426631	7.753446024	7.558696965	7.475989851
hsa-mir-196a-2	7.598961078	5.192097167	6.633648833	6.732828922	7.332252957	7.285762404	7.546922997	7.278541936	6.881335192	7.947052653	7.124714463	8.367305115	7.838011712	7.342426047	7.858162415	7.02461304	6.213399603	5.322830507	5.023124031	8.200062571	4.986239303	7.310429595	6.889614374	7.405011862	5.130028574	7.62677421	9.632240594	6.618239111	7.32101273	4.690882237	7.531779667	8.467932854	7.056388439	7.894403129	8.498699198	8.123527068	7.115428071	8.037324803	6.955931922	7.844468757	4.936517949	7.970466252	6.739056212	8.21741175	7.776515795	7.724832111	7.338641614
hsa-mir-196b	13.1502006	10.54291283	14.31041457	11.17847399	11.12097649	13.17407708	13.07193814	13.77389537	14.03644816	13.1761569	11.36626102	13.94788157	12.59078768	11.49465615	11.66785752	11.94994809	11.16765514	12.36490727	12.46260558	11.53793829	12.31458777	12.57528966	9.637604316	11.10850612	10.69113921	11.97226223	12.96057912	10.47951403	11.92704222	9.646656576	10.38220893	13.22217756	13.03405814	10.65156141	12.50231536	12.37768188	10.34139318	12.15472059	11.0499297	10.02842122	9.825808185	13.34626172	10.55754379	9.963148842	11.58552498	10.01105009	12.20636898
hsa-mir-197	7.735787947	6.880586661	6.942184513	8.279899644	7.636818726	7.784864847	7.173552572	7.842289397	8.223885834	8.644226132	8.331817905	6.385176127	7.791425344	8.853422381	8.922577252	8.403709152	7.969832642	8.960992978	8.110147187	7.965004719	8.478019874	7.199591964	7.065195616	9.426342031	8.154549449	8.954211418	9.974485237	8.464144444	7.850129129	7.320463259	9.15035496	8.070679324	8.184430741	8.296279166	7.675691221	8.673524776	7.870958297	8.351343	7.974202329	8.090962338	7.705928125	9.455584293	7.453115136	7.480091893	7.84359098	8.120379407	8.116137914
hsa-mir-1976	2.477164911	1.429329941	2.197679225	2.862253596	1.219734798	2.848309056	2.619729218	1.110930454	1.888589353	3.47854165	3.76512352	4.472768225	3.418740334	3.077949131	3.940894493	2.684521418	3.056630172	3.776717056	1.730065589	1.178411253	1.831074215	2.528215477	1.566303241	3.755144386	2.857626944	2.95993574	3.519700784	3.648114851	3.360235032	2.607150373	4.515694919	2.992269564	3.258334694	3.866658377	2.616991854	3.840287783	2.95538981	3.947192598	3.474268336	3.753833629	3.403776939	2.78488251	2.07269168	3.191749608	3.515367302	2.485971084	3.183270054
hsa-mir-199a-1	12.11670712	11.35370878	12.15682109	9.557617651	8.944695498	11.46223059	10.68763949	10.30519045	11.03129669	10.8284399	11.98767285	10.2121433	9.428945541	10.59747476	10.26201802	11.74160294	10.70775724	11.86467038	11.46072757	10.95902845	11.13866526	10.25170482	10.9984977	9.085780965	10.10236734	10.82080609	9.562277968	10.51515392	10.33692446	10.32655889	10.20547216	10.15072555	9.591477444	9.248379049	10.45999354	10.46384489	10.13421017	10.44291854	9.993660027	10.32633508	9.919640405	11.3241447	10.16145964	10.63612576	8.409955552	9.583556289	10.9411445
hsa-mir-199a-2	13.03897254	12.31846947	13.087947	10.50654015	9.895714255	12.3291832	11.59317804	11.25550215	11.89780898	11.74896873	13.00639068	11.14127799	10.54251408	11.53623162	11.34053204	12.6355838	11.5827909	12.80204627	12.31845454	11.92437843	11.88581464	11.18415798	11.90255589	9.880881012	10.94897041	11.70500834	10.40694194	11.43445683	11.23934886	11.15730448	11.05384763	11.05008779	10.52563416	10.11091602	11.22622781	11.38387345	10.97220576	11.36448587	10.78541129	11.22532818	10.80090823	12.20359356	11.09255827	11.52558938	9.199576935	10.47885021	11.81888922
hsa-mir-199b	13.54489855	12.82150556	13.632263	11.01670414	10.38873961	12.91706302	12.16684052	11.78941142	12.39595396	12.28769188	13.53333608	11.69455524	11.03934074	12.08872766	11.83180475	13.16731582	12.12435961	13.32321718	12.82190341	12.4776111	12.33758639	11.70826287	12.41847627	10.30280731	11.39366503	12.23548025	10.95956129	11.91596565	11.75725551	11.61692939	11.60246777	11.53455912	10.9809175	10.56038923	11.66763849	11.87325078	11.48425655	11.8186539	11.28340191	11.69688456	11.28756294	12.70256507	11.53826285	12.02794578	9.676658282	10.86973541	12.30899034
hsa-mir-19a	7.34794036	2.95844646	5.850025397	7.390787965	6.370441282	6.163856182	6.514574823	7.234774856	6.59912313	5.454225913	6.444162058	7.497282437	5.944577233	5.626055253	4.955161197	4.757964213	6.704555663	5.617669219	5.551057697	6.441327801	7.294980578	7.481073261	7.271038617	8.028840229	4.251750597	6.87812893	5.633759064	8.443802817	8.100335722	5.292686977	6.008133755	6.887568587	7.453121022	6.467106226	5.618760598	7.223607557	5.405415098	5.656980296	6.001395651	6.551268523	7.663159972	6.233366104	6.709890875	5.43180372	7.085166111	5.885127089	7.462828712
hsa-mir-19b-1	8.470731908	3.683978678	7.023994755	8.132931777	6.772369463	7.406692951	6.807536098	7.759768123	7.508451757	6.800719079	6.21873063	7.87874674	7.095049964	7.864240471	5.802722677	5.701259269	7.219479373	6.642757996	6.326538912	6.992398931	7.619768498	7.647793654	7.542371363	7.017879083	5.652243281	8.179242535	7.187076544	8.508346746	8.504446401	6.332313537	7.195558032	7.876132918	8.062565328	6.945880172	6.807841737	7.716754236	6.466155786	6.064851861	7.068917694	7.614234457	8.699448718	7.165728506	7.324328869	6.591364915	7.712164372	6.700055064	8.161647734
hsa-mir-19b-2	8.313897834	3.776011526	6.602031185	7.379964771	6.38198245	6.415170323	6.479345353	7.278541936	7.670335861	6.028177485	6.576989623	7.514995742	6.813549187	6.922992218	5.126662724	5.401150296	7.130159837	6.321163516	6.213945429	6.825675908	7.572081798	7.468180264	7.293494851	7.076327413	5.748535164	7.740927844	6.948974122	8.272403298	8.3866682	6.130800696	7.079663592	7.793717843	7.890905488	6.732037647	6.660018291	7.729748606	6.424207549	6.117184025	6.942038431	7.5538677	8.500374064	7.311979337	7.235021946	5.819688618	7.471863126	6.566328832	8.124519921
hsa-mir-200a	11.56804974	9.596102595	10.71478161	11.58061094	11.02164081	11.21970031	11.57103743	10.85043705	11.16594013	11.93035317	11.22663072	13.02503782	12.11269056	12.48850021	11.90040298	10.64900142	11.31402438	11.68744614	10.48639445	11.37936823	12.12642646	11.6032612	11.43578492	12.64984898	12.15441628	11.40369841	12.2915488	12.28527395	11.34336821	10.47138669	12.39802671	12.5523915	11.49369529	12.02164572	11.04132307	12.61612563	11.48298008	11.92996653	11.30391606	11.57477273	11.29208133	11.92933174	11.1904954	10.14945157	12.0433804	11.60443928	11.30697495
hsa-mir-200b	11.15156208	7.945539601	10.78744524	10.4738302	10.41846499	9.777913317	10.41367751	9.800518532	10.23732148	10.61687275	9.754611136	11.28564101	10.18222794	10.50072601	10.39801983	9.487006217	10.71335932	10.36894901	10.00574345	10.83481131	10.86755205	11.43653735	11.39550971	11.44678217	12.18743113	11.11527261	11.53503062	11.96556001	11.6784328	9.791011479	11.6658017	12.11172565	11.5107419	11.40588594	11.12413771	12.13646507	11.61392165	11.76071617	11.30119763	11.76946698	11.70000251	11.88507177	11.05536109	9.37783979	11.65525032	11.44002567	10.97572296
hsa-mir-200c	12.02093487	9.895707898	11.5788003	13.01661859	12.94328755	12.55916579	12.88953942	12.86742334	13.47003105	12.46242026	11.65816946	12.91238917	12.31699114	12.74832253	13.38868069	11.74251751	13.78563628	13.67625687	11.87682292	12.59213448	13.46465886	13.28740838	13.0761076	13.77866257	13.80187567	12.9979051	14.40933843	13.86596195	13.47456384	11.78745306	13.50707982	14.03931919	13.71451997	14.14474627	13.7722901	13.92773189	13.64159042	13.92545348	13.66491285	13.47268083	13.83338706	13.34675136	13.54675333	12.84881607	14.50207286	13.76135901	13.23444371
hsa-mir-203a	15.57097774	12.54280158	13.76882211	13.88480127	14.35772356	15.44219012	16.3672595	14.19111546	14.71034114	15.54308075	15.36596376	14.91271869	13.47935401	15.30128079	13.84654244	14.22865952	14.14168762	14.3493529	13.97291926	14.44698107	15.14648409	14.81590621	14.09733029	13.84215057	14.11056645	14.24566755	16.11062715	14.6186752	15.17153572	12.44737909	16.70151794	16.32807154	14.16900919	15.16158531	13.32241192	15.54486941	15.10282986	16.07720986	16.29428181	14.53783989	14.76757836	13.84120208	13.11423231	14.65037757	14.76439388	15.72762963	14.04182091
hsa-mir-203b	8.074131864	5.408840876	5.67873987	7.743024229	8.733448865	8.216428071	9.628139151	7.372417568	9.005183915	8.166724181	9.232217645	7.395769694	6.613837943	7.154195378	6.80666194	7.475529299	7.837575617	7.438260985	7.195097231	7.034713218	8.425318955	9.197028853	7.267801859	8.728926142	7.714027586	9.255690443	9.08300719	8.236062774	8.093357917	8.024719597	10.4537888	9.589923609	7.324058689	9.92682039	7.413162172	9.152644343	8.266761143	8.746939694	9.45005807	8.678093264	7.485188046	8.602442542	6.717237667	7.538662322	8.832213333	9.899036449	7.442859104
hsa-mir-20a	9.904265022	5.972747673	8.541698587	9.087760356	7.997241163	8.142366142	8.264795691	9.205068488	9.040785616	7.837542801	7.662048708	9.794794713	8.647029379	9.296430903	7.561906062	6.543611582	8.727746507	7.932071533	7.574144873	8.43936148	9.177699354	9.310558613	8.828681292	9.048958355	7.163102067	8.813444911	9.473832316	9.857672959	9.574382964	7.452172014	8.88859381	9.833521767	8.976425687	9.192937461	8.781413814	9.519202225	7.959283024	7.409202661	8.342690961	8.518781865	10.21546929	8.96418755	8.752324667	8.42727604	8.755914799	8.325740973	9.466606388
hsa-mir-20b	2.825927448	4.72237006	1.95230598	2.862253596	2.803366339	5.512581448	1.97847755	2.495540909	5.063190598	6.952887029	5.683261251	6.243614134	1.775480441	3.275725235	1.852198243	4.50555441	3.314260896	2.688259374	3.360324662	1.178411253	7.093549729	2.70092882	2.575630124	3.550450799	1.256101253	3.191731924	2.839635146	2.276690501	0.73298722	3.601805368	2.466195356	2.163055551	2.192296445	3.370358208	4.737334156	1.946724872	0.617722577	1.40521037	1.130830734	3.101532424	2.165106055	1.123243721	0.617722577	1.310042243	0.902708033	2.8734008	0.854685103
hsa-mir-21	17.87699069	16.66628325	17.9270293	17.05132777	16.81636811	17.8047754	17.09272468	17.10545836	17.00046762	16.52272147	17.34976417	16.15562393	16.33608542	16.81456012	17.02019635	17.06445794	17.96168842	17.64927887	17.23334113	17.04811899	17.63190368	17.45837591	17.39549328	17.63552333	17.29787292	17.31679223	16.34127474	17.45450318	17.93847136	18.27073889	18.15508467	17.0496121	17.19591037	17.375736	17.2991954	16.85465453	18.02654941	17.38187243	17.59209923	17.44140034	17.61112635	17.53707979	18.31013599	18.3072079	17.17708843	17.15666728	17.950585
hsa-mir-210	10.25584557	8.974525389	10.23387921	13.10717637	12.35427244	11.33015871	10.74932511	11.11620855	10.57746896	12.19012731	11.66937146	8.169004348	12.65073718	8.02405325	12.95933687	10.96645066	10.73141729	12.44481459	10.74201748	10.97722395	11.32856788	10.05664308	10.79347518	9.95371144	7.922423121	8.314450902	10.74233676	11.21396373	8.789877432	8.979818727	10.76210122	10.98038321	11.27999343	10.75585321	8.316097348	9.818861626	10.96551868	11.20185536	10.34530424	10.13928173	9.862051915	10.93795752	10.06829956	10.52897076	8.62857567	11.79725966	9.057729913
hsa-mir-2110	1.599428253	1.823677631	1.28389985	1.172680161	0.549408945	2.57561391	2.225263206	2.992604578	1.597911552	2.730540404	1.631967545	2.44997491	0.549408945	1.163942422	2.637146042	0.549408945	1.393265717	0.93172768	0.549408945	1.178411253	2.274121187	1.502874374	1.027447091	4.408846819	1.624213217	2.683632233	2.709853265	2.816224086	3.050127088	0.710722913	1.706164942	1.851586351	3.79214403	2.60769794	1.83485196	2.265030256	1.984017263	3.600246795	3.221712546	3.174626449	2.534028474	1.123243721	0.549408945	0.798875032	3.277348036	0.549408945	3.183270054
hsa-mir-212	2.71877566	3.107599665	3.722158545	0.497884147	1.219734798	1.163699665	2.619729218	1.731052437	0.744749251	2.461956485	3.232264115	2.120368531	1.775480441	1.163942422	3.812754499	3.567709834	2.341079439	4.389999899	2.370547367	1.818256676	1.831074215	2.184554841	1.914221986	1.757624955	1.917235818	3.191731924	2.958699605	2.431630982	2.10781707	2.06457904	2.650799937	0.902772852	2.192296445	1.432122401	1.548688643	1.537705083	2.26317957	0.497884147	1.990816936	2.043531742	2.534028474	1.123243721	1.3803715	3.304062393	1.453725112	1.446675477	2.081835554
hsa-mir-214	5.528967131	5.158293962	5.595556889	3.09183589	1.581861223	4.381628498	2.435936567	1.731052437	3.987777071	4.625011915	4.590535793	1.692441929	3.047984843	4.199251527	3.812754499	5.50827455	4.521101444	6.461489974	5.858198975	4.968946528	5.389852604	3.016448003	4.194316002	2.797744726	4.198193089	5.38146882	3.355803525	3.826303297	3.960298274	5.008745207	3.938459507	4.450996291	3.933695092	3.370358208	4.771638261	4.391278858	4.352242347	3.550367064	4.236318107	4.90664878	4.394974891	5.987620108	4.792988738	3.912183836	2.162947311	4.144263329	5.652778532
hsa-mir-215	8.630768455	7.41927121	9.060935864	9.733720159	11.7481458	8.924699227	11.04220441	10.057642	7.431483906	9.794855157	9.98724695	11.09932984	11.11222677	9.40602637	9.875710116	10.74248141	10.2316262	7.526122622	8.219625719	10.44280306	11.08616091	9.360253463	8.641708399	10.7349667	10.44178436	8.27709545	6.797469366	12.36916605	9.300662273	8.614293854	9.007541773	8.650733685	10.40241399	10.42614177	8.059184974	9.103572592	10.7297285	11.69641779	11.48579848	10.68094785	10.30363793	9.740307133	9.287030398	8.086116614	10.74393099	12.01882773	10.59487629
hsa-mir-217	5.108475572	3.862523797	4.243138939	3.619261103	3.36503052	3.744496537	5.398171767	4.664302777	6.099468839	2.730540404	5.560280522	3.604091018	3.713431773	4.382045916	1.204923217	3.810321863	3.314260896	3.196611608	4.419092463	3.628711198	5.151098028	4.025374362	5.001669359	3.395836189	5.691534584	5.233306103	3.266298715	4.964205875	5.119602485	4.672991842	3.329366465	5.446691024	3.549789041	3.11152465	6.485000139	5.25227906	3.859256868	3.142524372	4.324635511	5.282310135	4.807803479	4.686253539	5.201956667	3.069949582	3.719622426	6.792796072	5.506525811
hsa-mir-218-1	3.267309114	4.164477613	3.722158545	1.810895893	2.803366339	2.57561391	2.929172134	2.495540909	3.187164387	3.47854165	2.867513407	1.081351218	1.775480441	1.163942422	2.297411253	3.567709834	2.908218418	4.189319883	4.801271511	2.871127839	2.274121187	2.184554841	2.397539311	1.757624955	3.754507222	2.683632233	2.709853265	2.276690501	2.10781707	3.996448225	2.814439884	2.163055551	1.279845664	2.391241458	3.01081689	1.946724872	1.427125552	2.468205586	2.796855207	4.014944481	1.668174507	3.536706194	3.172610562	2.443199245	1.453725112	2.154319103	2.333944041
hsa-mir-218-2	2.603022141	3.366348795	3.722158545	0.77742182	1.581861223	1.799345559	2.929172134	1.731052437	3.85933848	2.461956485	4.153386407	2.44997491	0.77742182	0.77742182	2.637146042	4.434892792	0.858667753	3.57176235	4.288316846	2.871127839	3.489552697	1.976183608	2.428789877	1.131395224	3.597882479	1.892335454	2.231135605	1.905695164	1.216705666	3.77951976	2.006201422	0.902772852	0.77742182	1.432122401	2.760547353	1.537705083	1.427125552	1.957909771	2.667736837	3.434786065	2.298839814	3.382237285	2.782191306	1.985127322	0.902708033	1.954688046	2.900511149
hsa-mir-219a-1	1.334953782	2.133048232	1.28389985	3.289849954	3.36503052	3.077562613	1.680584064	3.361599099	2.130408045	2.730540404	2.378153124	2.44997491	3.047984843	2.84868663	2.297411253	1.06055587	2.088634513	2.211085417	2.812563325	2.871127839	3.489552697	2.830571741	1.914221986	2.36945755	0.760644217	2.341569098	2.709853265	2.431630982	2.494297835	1.184755084	2.961395331	2.825295557	2.401736672	2.13647655	2.760547353	2.525644707	1.637554142	1.613864	1.477559213	2.043531742	2.298839814	2.78488251	1.3803715	1.310042243	1.85148561	2.8734008	1.387763418
